i,y
1438,3.5262388873609614
1439,1.7972304775635823
1440,2.09750227440582
1441,3.0734359455239986
1442,3.0492323256987035
1443,2.6063333173235645
1444,2.836599915629734
1445,3.656568067021882
1446,2.0272701448226536
1447,3.496223128278407
1448,1.937982874839842
1449,2.3434812413595956
1450,2.9670226642278164
1451,3.600517584944974
1452,2.9264140012771946
1453,1.6928407497590026
1454,3.1442197692112273
1455,2.948694476526716
1456,2.464694079284876
1457,3.0097097886959934
1458,1.480355818069171
1460,3.2288642097024876
1461,1.9425026303127246
1462,3.1317074654064023
1463,2.2796697484904915
1464,2.3246512221431526
1465,2.538360018734099
1466,3.08285932183817
1468,3.0403549961625145
1469,2.410789126022977
1471,2.6889679841094374
1472,3.596684474526343
1473,2.2917897720192713
1474,2.711705917835785
1475,2.8160730112678194
1476,2.3414395425712495
1477,2.872225798536711
1478,2.9032325012964386
1479,2.802017502507986
1480,1.6257805875581273
1481,3.2841739510695263
1482,3.0039975425639986
1483,2.5674963603998444
1484,2.678805154220983
1485,2.704813907603358
1486,2.6643597353394846
1487,2.0935035956839703
1488,3.288498546668388
1489,3.088579724751817
1490,2.560472346386238
1491,2.5510998354983827
1492,2.2169835017105535
1493,3.0912383540739987
1494,2.522978448948867
1495,2.8655276949663473
1496,2.92965106267568
1497,2.7362248352089957
1498,2.2314362988243848
1499,2.6435158427369103
1500,1.3019189663430915
1501,3.106780929558019
1502,3.0022201680782943
1503,3.8407298404912567
1504,3.193864522292054
1505,3.6567918395256274
1507,3.2248067707415573
1508,1.662774940400845
1509,3.3403415120410305
1510,1.9451861461052349
1511,3.7159228857099635
1513,2.272548809308601
1514,2.1619104517541707
1515,3.170889590323466
1517,2.809761704556965
1518,2.5963821717237585
1519,2.85432514946989
1521,3.2283992710121656
1522,2.5340289374177094
1523,2.35471068065071
1525,2.669669999655094
1526,2.324775656076198
1527,3.0750771336825244
1528,3.00600854705592
1529,2.1630772348689047
1531,3.244955592283914
1532,2.7510573047284645
1533,2.889655623944073
1534,3.1963433934897925
1535,2.6954064779596436
1536,2.094921398456893
1537,3.053335488920215
1538,3.3607368099729826
1539,1.7489152533483299
1540,1.907572928688617
1541,2.3803694584479644
1542,3.3013702192707686
1543,2.82878413852211
1544,1.9350068190283747
1545,1.4459315274909024
1546,2.5841815393689704
1548,2.44223582564321
1549,2.3368334051606903
1550,3.115721063497906
1551,3.4421536978500513
1552,2.059172742420363
1553,3.33161829341066
1554,2.3212239444648244
1555,3.648436051329906
1556,3.0771632098569683
1557,3.9789814710657176
1558,2.863827612917103
1559,2.9437474708107376
1560,3.376811659216008
1562,2.8173603403178404
1563,3.043097941840698
1564,3.4651130794326526
1565,2.216885508445686
1566,3.608918105939555
1567,2.6261250746407714
1568,2.269317499046261
1569,1.5428988201393263
1570,1.7619743584183922
1571,2.770144257978952
1572,2.4461402345236816
1573,3.793112097971315
1576,2.952378564177478
1577,2.2285410052167935
1579,3.2980561391668126
1580,1.6601454740184043
1581,2.8102336766256273
1582,1.8533733342876195
1584,3.5322019121272796
1585,1.310881605645009
1586,2.6830342242508594
1587,1.859575224071994
1588,2.530065669823454
1589,2.8562079149721193
1590,2.304003523313762
1591,3.2529756588215193
1592,2.819087199728125
1593,3.8382990894929887
1594,2.6993400983547975
1595,2.998171827145294
1596,1.4917726884398175
1597,2.4548710011259156
1599,1.5627912047941355
1600,2.90807743193801
1601,2.5496138614191524
1602,2.1118793432034404
1607,2.0141947676720697
1608,2.607733310440834
1609,2.584477795039547
1610,1.9342938121480184
1611,1.5706332790928006
1612,2.1178340527238464
1613,1.976104737747544
1614,2.192181519216002
1616,3.2092115750635837
1617,3.398335263783243
1618,2.8721038779708317
1619,2.440669732573223
1620,2.236949277500973
1621,3.2139878208950896
1622,2.2203571378899274
1623,2.507699829378648
1624,2.4844557546438164
1625,2.87936637138249
1626,2.5566354908805287
1627,2.5901068565853342
1629,2.548963117516278
1630,2.563601424429459
1631,2.1953758189848127
1632,2.2592513190475914
1633,2.4750981948808524
1634,3.1080098729130508
1635,2.9160530812682577
1636,3.3453520244750106
1637,2.7799047947294846
1638,3.257391094697707
1639,3.1105695717687865
1640,3.0168421050234557
1643,3.0990812671597947
1646,2.4449586379928143
1647,1.980016156814079
1648,2.8901724176482304
1649,3.4313780193702548
1650,2.012198724440808
1651,3.2263988959654974
1652,2.1469243458664002
1653,1.9883780337465513
1654,3.15462381210472
1655,0.7283481857170445
1656,2.1601782888754593
1657,1.4071665691565123
1658,3.645714400070386
1659,2.4796244315467777
1660,2.6502819644154383
1661,3.5023465924869392
1662,3.2977104564616337
1663,2.4216673529256867
1664,3.4439600641595463
1665,2.374370957875121
1666,3.2557909561410283
1667,3.019516296088124
1668,1.9948343043609678
1669,2.575473545550278
1671,3.416513655182404
1672,2.4480564850920827
1673,3.0434289959499785
1674,2.3732246187580444
1675,2.736253472626803
1677,2.2072165206757712
1678,3.365076075415146
1679,3.037481925778145
1680,2.39747522782263
1681,2.3874878063258262
1683,2.4875456021243725
1684,3.5878962466755397
1685,2.622512707774602
1686,3.113477336400962
1687,2.775203920151051
1688,3.1681935111090547
1689,2.8667932641200955
1690,3.321469034356813
1691,3.1940679074197824
1692,2.8184185512246156
1693,2.0553473212177837
1694,2.3931683358311187
1695,1.8872066741609765
1696,1.7603203636503553
1697,2.1175865570097794
1698,3.1201609995597486
1699,2.9414814737170807
1700,4.006254229994622
1702,1.8338667202615444
1703,3.8777350423582733
1704,3.421606682497219
1705,1.735784186867012
1706,1.8773496563253216
1707,3.0960364163838237
1708,2.5288423191766127
1709,1.9007265361934331
1711,3.17916020500469
1712,3.0573545386596472
1713,2.010808482334111
1714,3.2081330102533605
1715,2.5133996605390174
1716,2.2951390115280055
1717,0.830208251527791
1719,2.523439340180842
1720,2.6297279540056455
1721,2.4610572644871422
1722,2.310037644429152
1723,1.3837494987256462
1724,2.9380496048595455
1725,2.707970780379437
1726,1.7687997760199787
1727,2.722621627879248
1728,3.1410643788752526
1729,2.2054150045691463
1731,2.3401873916817504
1732,3.139302818747018
1733,2.7804328841276384
1734,2.7946431417746442
1735,3.4309214617049393
1736,2.2943822032098
1737,2.377935320281731
1738,3.113879242821405
1739,3.4607164353576407
1740,1.7959738017894138
1742,2.758920853444773
1743,2.340623802278012
1744,3.2899011643463854
1745,2.0506664363149976
1746,3.3499400502114507
1747,2.2905563345113262
1748,3.064921194290822
1749,2.911180471663696
1750,2.654165690931453
1751,3.6826428800171107
1752,1.8273952112382226
1753,1.7029105598836738
1754,2.7265292210645478
1755,1.995128620732707
1756,1.531742465646326
1757,2.0916061605206875
1758,2.28956600233485
1759,2.5388422734605935
1760,3.0062626324028354
1761,1.9603363286988438
1762,2.155118274464774
1763,3.3332479576434686
1764,1.5712322875206066
1765,3.2464666317987665
1766,2.8997713891061547
1768,1.6474424406984094
1769,1.6925232262679053
1770,1.8455727905373724
1771,2.610760320397905
1772,2.798216726604289
1773,3.060668560462657
1774,2.480058958524253
1775,2.3705717583291803
1776,1.723394388644935
1777,2.486460236179258
1778,2.7107150843985193
1780,3.2104955550165806
1783,2.4249748981361656
1784,1.754962769163722
1785,3.0132740881262894
1786,1.8894790983028649
1787,2.6569866255524768
1788,2.8975534584919953
1789,2.745060598255467
1790,1.960767589218652
1791,2.508225409410796
1792,3.459664282588845
1793,2.459624280798033
1794,3.3236517741390217
1795,3.4635951274719248
1796,2.2009381341394807
1797,2.8619193094194535
1798,2.153847104377262
1799,2.2600930515669564
1800,3.092654926265278
1801,3.2228876958192223
1802,3.1178122465721962
1803,2.3573049319413895
1804,3.2883611538384794
1806,1.5281810992214693
1807,2.0517511926402645
1808,2.6206647210158214
1809,1.9960281856175524
1810,3.2723892288326746
1811,2.4951065034589006
1812,2.830442621087693
1813,2.5152120293992115
1814,2.3204379154213437
1815,3.151042303709618
1816,2.5765766463180095
1817,3.0377422314820333
1818,2.2427197693667678
1819,3.1970326834446694
1820,2.2974071708851422
1821,3.207800155545248
1822,3.8539056904493783
1823,2.303031775602868
1824,2.8833648649934935
1825,2.867597804903563
1826,2.961730900405223
1827,2.7336656575812754
1829,2.263003968323116
1830,2.209523216100681
1832,2.8519496078582134
1833,2.5933791816676464
1834,1.8791581261328807
1835,3.036799793802859
1836,3.654680752528941
1838,3.3894478920008724
1839,2.9731046678568465
1840,2.7744268300394492
1841,2.2600378007454243
1842,3.131612835307726
1843,2.973295081435531
1845,2.349219151733481
1846,3.024899748273125
1847,2.659298497800565
1848,3.3964398599583414
1850,3.1903316224664113
1851,2.1516014737635905
1852,2.9364797933569604
1853,2.818117841005391
1854,2.362910333415414
1855,2.5888938430071815
1856,2.3608794465599994
1857,2.3070569318688308
1858,2.5965810372739484
1859,3.226540288959095
1860,2.761442829006935
1861,3.2618824400129296
1862,3.0067422724915276
1863,2.5333204255511967
1864,3.223389019010918
1865,3.609138432050719
1866,3.3696592309353126
1867,2.5867162094636407
1868,2.4153666354384993
1869,2.295223426117592
1870,2.915892548249117
1871,2.138834435576888
1872,2.3817156671602198
1873,2.921169924895454
1874,1.47694386021553
1875,1.5601800525578107
1876,3.749628395222379
1878,1.801297172754727
1879,2.561529131184061
1880,1.7536230538818314
1881,2.629706877508462
1882,1.9040874750888512
1883,2.1740943970420017
1884,2.4483092133012074
1886,3.235967448190786
1887,2.634098457967301
1888,3.1395149404393066
1889,2.884124216833168
1890,4.0080247831631155
1891,2.79088655959168
1892,2.4250672412030574
1893,3.34681650007582
1894,2.595202172070068
1895,2.921608373436571
1896,2.8375831274771848
1897,2.5617475595797514
1898,2.5716355104564026
1899,2.1850274411067208
1900,2.2160769568734637
1901,3.290205928678423
1902,1.8943657608339601
1903,2.6001789371584128
1904,3.2374267773251915
1906,2.8767475623940513
1907,2.5314037492545602
1908,2.859732191430835
1910,2.7664071716077685
1911,2.9649989849187164
1912,2.528565610172739
1913,2.898472974287919
1914,2.400536926698512
1915,3.275283086953246
1916,2.00984791119067
1917,3.4869492457235762
1918,2.135051127505226
1919,3.2746625880754916
1920,2.9522531135317736
1921,2.4324166119434483
1922,2.9924215445457385
1923,1.6086012296016843
1924,3.6410827616118007
1926,3.338713134351172
1927,3.0626866081126263
1928,2.6057907098327453
1929,3.5945977010565087
1930,0.9880713836696912
1931,2.9647595024361415
1933,3.343722558062248
1935,3.953479563293572
1936,2.7583131661438904
1937,2.3386139303314257
1938,2.9325034728035266
1939,2.459770778614575
1940,2.9978939815940624
1941,2.0443202383001666
1942,2.6497606710500294
1943,2.011308109767288
1944,2.732176039758368
1945,2.1659225122196712
1946,3.0399484837593715
1947,3.219442178770637
1948,2.6286877195137497
1949,3.382747419174214
1950,2.079476326934996
1951,2.8713982687693296
1952,2.5955260090016417
1953,2.2079568208973854
1954,1.5049159707119217
1955,2.752934011985358
1956,2.8320840994353773
1957,3.758071834328207
1958,3.943009442321767
1959,3.7587649864738757
1960,2.1144326998377356
1961,3.1438494107690373
1962,3.159192599352545
1963,3.7262704238833906
1965,1.7084643928333019
1966,3.385968183714129
1967,2.5559687992252904
1968,2.4249513204543267
1969,1.8948559753217868
1970,3.54133954730248
1971,3.421004954666555
1972,3.296634608982647
1973,1.7288549033629443
1974,2.2865243766245453
1975,3.34969725640662
1977,2.4691950062439276
1979,2.5579525914884695
1980,3.0598124753200318
1982,1.72483538752681
1983,2.8062123897518307
1984,2.1279202739141145
1985,2.7038098904030208
1986,2.542023994587277
1987,2.8446090183588493
1988,1.658486550560691
1989,2.9589682300557905
1990,3.4535068873285475
1991,2.9846094319253993
1993,2.881402321435489
1994,2.487712134685011
1995,2.125210012918863
1996,3.4505586265814885
1997,2.9643237863438703
1998,2.914902291622168
1999,3.1465190800748712
2000,3.3899628281904897
2001,2.9260701044573776
2002,3.3776621519854255
2003,2.860733058249366
2004,2.9209506733269746
2005,2.1123817673855925
2006,2.861475001673632
2007,1.7982331838858663
2008,2.0605662467856636
2011,1.858072520687439
2012,1.9808843287032485
2013,3.338566983134351
2014,2.678054227907022
2015,2.990758016271949
2016,2.861110290313903
2017,1.4793994750394643
2018,3.09599969487682
2021,2.61723671782488
2023,2.9868102231501017
2025,3.005868750918238
2026,2.479591451957917
2027,2.2382909914987046
2029,2.2124268955097004
2030,3.2830451625319483
2031,3.0893994110744014
2032,1.784252895751629
2033,2.9350946234537587
2034,3.0561071991452233
2035,2.591853322164252
2036,2.8164392225014105
2037,1.8926508585433854
2038,2.3481272898166075
2039,2.867934035214764
2040,2.3690869232398977
2041,1.174158573598515
2043,1.6492780674883558
2044,3.208635597032881
2045,2.7775884144925462
2046,1.7903476210223772
2047,3.139441106176679
2048,2.1458778493452697
2049,3.1533104390744504
2050,2.8417236317880303
2051,2.5826421589275745
2052,3.3635521270294735
2053,3.2593124213589495
2054,1.5950872917806576
2055,2.249284421163664
2057,3.125388345947479
2058,1.2439265520292484
2059,3.1621694737462747
2060,1.805709795733425
2061,3.546955287816795
2064,2.489796072839763
2065,2.879074091236779
2066,2.678354359938235
2067,3.0707861479846996
2068,2.1773781529083536
2069,2.485145361715442
2070,2.531129005216372
2071,2.530127992381869
2072,2.7237665382847607
2073,3.552035105326258
2074,2.3615468632063705
2075,2.659891213626555
2076,2.381651551765266
2077,1.0983985002281256
2078,2.6254796820586255
2079,2.2620772813924597
2080,2.8870094209393744
2081,3.342175456861598
2082,2.498191680912924
2083,2.848221333739413
2084,1.1386516684875705
2085,2.948612692754871
2086,2.7594268447329653
2087,2.6458336362583568
2088,2.7674233885052906
2089,2.7823484905041815
2090,2.4914074913916693
2091,3.133301169256896
2092,2.909244107132365
2093,1.9457638946585867
2094,2.9138270792790784
2095,2.5672118871313088
2096,2.355279811905942
2097,1.5878450934885897
2100,2.8683129501073714
2101,2.8167900688437153
2102,2.6425405090061163
2103,2.1748740813133707
2104,2.859243921053551
2106,1.4598150885157575
2107,3.1989269374675793
2108,2.548711037832193
2109,2.6567808207048387
2110,3.227798336460666
2111,2.5645670078856684
2112,2.4142632359152945
2113,2.988589500803696
2114,3.7886007085468063
2115,2.6819116228373523
2116,2.111931943359753
2117,2.786373377461962
2118,1.008096691915976
2119,2.7895218558136023
2120,2.5239610593828115
2121,1.8674896879901635
2122,2.814757051242236
2123,2.92635693218882
2126,3.136172115146928
2127,2.943139601227949
2128,3.226245740903886
2129,4.028131012415586
2131,3.2005729852972657
2132,1.7439915249534454
2133,3.1651436391163674
2134,2.7511257517683947
2135,3.676440857306464
2136,2.7261034137346267
2137,3.229432281981761
2138,2.5831445958815564
2139,2.0619532965026894
2140,2.5224083680441396
2141,2.7502270919103835
2142,3.1911422386627897
2144,2.5874557067165016
2145,2.177642935236682
2146,1.2698034278927735
2147,2.696158806096733
2148,2.416585516805985
2149,3.182071748388798
2150,2.4463389205507062
2151,2.8623404593918305
2152,3.548453106922677
2153,3.061982399053779
2154,2.9219936823626256
2155,2.8899900243787244
2157,1.6665187799323335
2158,2.24259013408532
2159,2.744086418207903
2161,2.515393566792585
2162,2.999308982891803
2163,2.3294559216436537
2164,2.86562819505537
2165,2.511876473950959
2166,3.3058003300251486
2167,2.682864695600721
2168,2.766204829504769
2169,3.3225141576780772
2170,2.9178222037214923
2171,3.308485394791719
2172,1.9930529923962534
2173,3.147911882693482
2174,2.22989422025744
2175,2.8114271467928695
2176,2.7594760480746086
2177,2.744250929280645
2178,2.51972397483221
2179,1.9726026043978406
2180,2.2256830921447364
2182,2.8233942149650466
2183,3.4060013440285783
2184,1.33278758509494
2185,2.9263846954262136
2186,3.306147139850445
2187,1.9634552878116456
2188,1.9454931500457502
2189,3.2461364426094304
2190,3.121511528116399
2191,2.7814157397223576
2192,2.868300597933127
2193,2.964926362451104
2194,3.357592278428317
2195,3.4790658347810584
2197,3.4782738034480762
2198,3.593673006756609
2199,1.6611609344056815
2200,2.9470974734100466
2202,3.2163175446274246
2206,2.301408236818647
2207,2.7638643427098075
2208,2.814854200198635
2209,2.1410295978679774
2210,1.5252240340819636
2211,3.5891174216861033
2212,2.905404836168129
2213,3.4709402158066793
2214,2.555705495524813
2215,2.3346941299762243
2216,2.414026574468808
2217,2.8799175941662036
2218,3.3420443675414746
2220,2.5480982392337386
2221,2.5190436613498393
2222,2.123302659141395
2223,2.706673541952705
2224,3.1993165676063597
2225,1.5773173496040895
2226,1.9846424129461644
2227,2.015986575094075
2228,2.7250833383991213
2229,3.1907231625883092
2231,2.335666641636212
2232,1.6472525044109971
2233,2.9577298240310888
2234,2.977801344022385
2235,2.3095425557455833
2236,3.053105807261168
2237,3.239470528254613
2238,3.120323140024444
2239,1.7396323499094322
2240,2.0298590309913496
2241,3.0079530665607757
2242,2.390734789830196
2243,2.8670689060488272
2244,3.5273310224606558
2245,3.362237167905903
2246,3.5037267265596426
2247,2.4086813907790154
2248,2.7381326004970217
2249,2.8880755992119465
2251,2.918171900433027
2252,3.499400283744258
2254,2.558987983188562
2255,2.1421987844491355
2256,2.7449470729565886
2257,2.570868958669982
2258,2.465826237677078
2259,1.9201268631417754
2261,3.063751574428787
2263,2.48109548431375
2264,2.5198407112524452
2265,2.527824029074901
2266,2.1597437330932245
2267,2.1528375275125122
2268,2.301294579476565
2269,1.86985926858339
2271,2.301333868572551
2272,2.7728639389264487
2273,2.9344538572810723
2274,2.3469959752465206
2275,2.4202706373633833
2276,2.0052571986550207
2277,3.1747790820155717
2278,1.6631615072393273
2279,3.0785846154920655
2280,2.3260543638249556
2281,3.343920872865958
2282,3.0084351549072217
2283,2.8021124892835623
2284,2.625297857296705
2285,2.894724283532728
2286,3.210229722280482
2287,1.6577262810153843
2288,1.721869895561831
2289,2.6535836399073442
2290,1.3970456572781327
2291,2.3785395761396297
2292,3.0969146769904774
2293,2.7827649296965316
2294,3.531741796880027
2295,2.7046015442178457
2296,2.960295956173864
2297,2.793110562787311
2298,2.6722646119017086
2299,2.5913720525459087
2300,2.331462474824852
2301,1.0750887545340577
2302,2.956576601344596
2305,3.0634872275825953
2307,1.7278200691789714
2308,3.28789621844829
2309,1.6057760615778174
2310,1.955575192697882
2311,3.1536552073732618
2312,3.253802823005536
2313,2.140620178513282
2314,3.2190000056617394
2315,1.7810281857338095
2316,1.7713558976801977
2317,3.215110216306718
2318,3.850581325946301
2319,1.9486599371195137
2320,2.1858353820231016
2321,2.8407442258355746
2322,1.5187706267783898
2323,2.748943690520901
2326,3.0792515725371126
2327,1.9237983534312753
2328,2.4535864151915607
2329,2.5118302203016616
2330,2.5706920087057092
2331,2.034665312566776
2333,2.80743835236913
2334,1.9312847948938778
2335,2.793799335587199
2336,2.6541223845416617
2337,2.465156888766486
2340,1.6448503256604325
2341,2.8880764299696264
2342,3.14669812894404
2343,2.405221847109264
2344,3.184417593822289
2345,3.1043331149903852
2346,3.104855166591437
2347,3.1795552026186846
2348,1.5688846742242537
2350,2.5512811472182855
2351,3.502384519580201
2352,3.1622559632381297
2353,2.457540008632599
2354,2.9496558989659447
2355,2.6072704670870976
2357,2.2876489654378473
2358,3.44888093034602
2359,1.9481290300705547
2360,1.9509863559802654
2361,2.1697394792354143
2362,2.575843796251092
2363,1.5418191447008056
2365,2.7902869840728974
2366,1.9201379751116328
2367,1.825503128779104
2368,4.030714244496214
2369,2.9966328703386655
2370,3.554174517978146
2371,2.062277009196157
2372,1.88650001683012
2373,2.8274187066958185
2374,2.457969103775928
2375,2.4747858839683823
2376,1.8871768218735043
2377,1.9046581978626067
2378,2.579083388093752
2379,2.891686215940856
2380,2.3867652136708166
2381,2.7580215517675626
2382,2.563796432631108
2383,2.6916402904159678
2384,3.5737782294052174
2385,2.620710334362387
2386,2.640040084161422
2387,2.971958143511897
2388,3.543868278132427
2389,2.3712886933051665
2390,3.3902535035319588
2391,3.2153324557642136
2392,2.346966755374542
2393,3.315198468996897
2394,1.8238300974632924
2395,3.392566710100514
2396,3.0183061002027656
2397,3.0470625268845417
2398,2.892417075021958
2399,1.8519465787731069
2400,1.819197282695311
2401,2.638202551396912
2402,2.2467253368463025
2403,3.236742986646888
2404,1.9737521758812278
2405,3.4098570286412815
2406,2.5023767974032225
2407,1.8017179383693394
2408,2.4740239976654568
2409,2.6402065859803048
2410,1.4102813573434032
2411,2.6082639972128994
2412,2.4404492264989126
2413,2.7156594695147116
2414,3.255943972352084
2415,2.4519336198723267
2416,2.420023946712823
2418,2.010819867013773
2419,3.09561940491729
2420,2.943248555395842
2421,3.4263288457113297
2422,3.188661073951256
2423,2.94253366006091
2424,2.884533296434204
2425,2.8188740851316543
2426,1.6892587219767226
2427,2.2106590196744538
2428,3.0982077830020365
2429,2.6380452143823896
2430,2.8632885771514576
2431,2.934489073650692
2432,3.0656405107794966
2433,2.6538892727077905
2434,3.880418592283258
2435,3.7436590196748143
2438,3.1983659670658278
2439,3.391520327336734
2440,1.6558184124825661
2441,3.06917896405029
2442,2.3314695781032326
2443,2.838155102514086
2444,2.192355483888992
2445,1.7080569528483232
2446,2.2417306591539647
2447,1.6266458697946728
2448,2.358942385079287
2449,2.4321339938370348
2450,2.4042531503532585
2451,2.1439377488505973
2452,3.379110528760549
2453,3.015408295779057
2454,2.9725718957626377
2455,3.8857233624003924
2457,2.0856568504131343
2458,2.775024787161602
2459,3.6949590820442477
2460,3.5007301438127527
2461,2.7277322836021813
2462,3.085518621697222
2463,2.619224466436919
2464,3.3898031135838615
2465,2.558492603839252
2466,2.2802599293408075
2467,3.29752934049545
2468,2.6829616400249705
2469,2.014698471222444
2470,2.786570073140606
2472,2.3172153745393307
2473,3.3516755302484764
2474,3.159289750611766
2475,2.628545568321476
2476,2.9968807033341798
2477,2.4241319514137376
2478,2.003288890814021
2479,1.7741440417919374
2480,2.693235352856911
2481,2.3569628894946253
2482,3.5989247204448263
2483,2.7742097181062966
2484,2.922523432835158
2485,1.99400442507822
2486,3.468268613067734
2487,3.2007919781331537
2488,2.6959990712373405
2489,2.9330087094067276
2490,2.6608910229987073
2491,3.7739353388061487
2492,1.5365541898820367
2493,1.5224296381699516
2494,3.082644422605823
2495,2.8060537505742964
2496,2.9479939619348343
2497,2.45026411196704
2499,1.5044893270095505
2500,2.4265072788583972
2501,2.7799494837187715
2502,3.0018123202245306
2503,2.7868363847877817
2504,3.612032212232896
2505,2.581902649693325
2506,3.044241178130102
2507,3.1512092059029477
2508,3.8297624131961796
2509,2.572709708808757
2510,2.5039297828344647
2512,2.384318052301681
2513,3.5087982084690057
2514,3.6341879399678483
2515,3.0771747841516732
2516,2.1280649139673944
2517,2.9458829072970985
2518,1.670296336876276
2519,1.9189384434652086
2520,2.798368677891524
2521,2.567491621910126
2522,1.6946787862358337
2523,2.254965595043552
2524,1.9118745231539096
2525,2.710904493725877
2526,1.6962485732721102
2528,2.310470432486962
2530,1.7522374185232898
2531,2.427245959732001
2532,2.211049490598406
2533,2.2423732796486857
2534,2.3116363901403467
2535,3.5011499187847313
2536,3.0054851162075433
2537,3.1279570386789537
2538,3.5918447771165956
2539,3.5468602079608136
2540,2.1572288326411826
2542,1.6829719125997233
2543,2.8760421105802276
2544,2.9700945197690465
2545,2.5750892084371086
2546,2.568188580447797
2547,1.730171287386372
2548,2.256511192378945
2549,2.1810593600585997
2550,3.1634258207816495
2551,2.153172683647828
2552,3.0259299892549687
2553,2.8152107539521936
2554,2.6954993035104646
2555,3.9145158413024785
2556,3.057789892040001
2557,3.1808454439504334
2558,2.0806073436448367
2560,2.7338582159475386
2561,0.9900894199811541
2562,3.0816902244886832
2563,3.497203132138544
2564,2.8848474715106236
2565,2.256303342327258
2566,1.0085979493019197
2567,2.38319018238249
2569,3.3514609969434908
2570,1.2076640521475603
2571,3.0531153425074984
2572,3.326390528024627
2573,1.8765498784221064
2574,2.6527204545552654
2575,3.4925431399132196
2576,2.5833565152055886
2577,2.8813635940315834
2578,2.050467925437349
2579,3.2070798420064945
2581,2.5977310324106275
2582,2.555735731996392
2583,3.0149667588326743
2584,2.197038749045093
2585,3.5534981090832205
2587,1.9480001652853982
2588,3.1910572405833286
2589,2.800531294279615
2591,2.759153574302623
2592,3.0810288145285463
2593,3.1666895479588892
2594,1.3905835801415367
2595,2.9933728060387366
2596,1.3925649261502917
2598,3.0154174802274603
2599,2.2075303705357094
2600,3.101398658157511
2601,1.7330263153502206
2602,2.4977503964385117
2603,4.016394640494136
2604,3.4089132331742023
2605,2.2653732205611337
2606,1.7453098712391721
2607,2.0377681341488976
2608,2.255393847076744
2610,2.965363924132307
2613,3.2055604536446243
2614,3.187145456709569
2615,3.1709522147053764
2616,2.474150901230629
2618,1.8042125625361771
2619,3.5306081771292352
2620,2.218744704541482
2621,1.8576103005728222
2622,2.9435369302390995
2623,3.429160836763796
2624,3.5022585448814376
2625,2.418234109524556
2626,2.7462651933772513
2627,3.0270065616107913
2630,2.845916333296769
2631,3.282044780245977
2632,1.9689489358619454
2633,3.3855785348275433
2634,3.166563569424388
2635,2.7363441599696317
2636,3.4253911204866037
2637,3.4831398848919215
2638,1.270628126958585
2639,3.4348133016896045
2640,2.804581418573502
2641,2.118749182607346
2643,2.795037341813647
2644,3.32574833710706
2645,3.5582169806410158
2646,3.2866087327012745
2647,2.7052449211278327
2648,3.068191068466422
2649,1.9162230382721026
2650,3.313139539687901
2651,2.2080120663412095
2652,1.9454515226411389
2653,2.7666599391509687
2654,3.095548806596129
2656,3.601567276535686
2657,3.6687916186447276
2658,2.6623929528637085
2659,2.7030783796079736
2660,1.9213602804616823
2661,2.5067273199600124
2663,1.2723184910150211
2664,2.1791344003292057
2666,1.982291931215873
2667,2.611359129206944
2668,2.7370334345241716
2669,3.540232156562641
2670,2.7199935368449615
2671,3.163971292981531
2672,2.199160577166539
2673,2.0560699398878417
2674,3.268076836853884
2675,2.5371677799582337
2677,2.9991569744040283
2678,2.5273217709631277
2679,2.985988256134704
2680,2.277917510124771
2681,2.388037118251651
2682,3.1241148629133932
2683,1.9626188825336035
2684,2.830441080166874
2685,2.6532043015486177
2686,2.6998827801862046
2687,0.9748101356377471
2688,1.8119186564857255
2689,2.9849377734228923
2690,1.9811290524082252
2691,1.7582164639378375
2692,3.731381478811192
2694,1.5740966752021108
2695,2.40259480005361
2696,1.8391075972377433
2697,2.940737538308953
2698,3.813137013532939
2699,2.110692615582837
2700,3.1328218825859673
2701,2.191241909215735
2702,3.9810827188893683
2703,3.3580580485995104
2704,2.6343875608349023
2705,2.985953012821597
2706,2.6331714812035627
2707,1.2813000832736432
2708,2.854078949427118
2709,1.0776945668277085
2710,3.3319110322333425
2712,2.8589948327088925
2713,1.9056186056309061
2714,1.751899494186974
2715,2.8312537208312443
2716,2.09831626759513
2717,1.564598112467756
2718,2.41239847075089
2719,3.106925644987802
2720,2.2023060935267025
2721,2.2706187540221556
2722,2.7652618383234153
2723,3.1156584055566494
2724,2.9700746510766898
2725,3.2792730179699263
2726,3.306450690161354
2727,3.0627778705831115
2728,2.6271194827557824
2729,3.885014749798916
2730,1.9430176035673874
2731,2.187049601315267
2732,3.0529640887122813
2733,1.6648623606556932
2734,3.170926243421217
2735,2.1277093936504667
2736,3.102487008937325
2737,2.371594510506795
2738,2.980989310812665
2739,3.9287942706893055
2740,1.784746919852381
2741,3.4321095278685214
2742,2.9471424527240395
2743,1.90164681195196
2744,3.364283162995926
2745,2.876764963204352
2746,1.4627290932413477
2747,3.6893109920974805
2748,3.528872671297345
2749,2.6222296875167683
2750,3.3818939375505344
2751,2.7197263628708814
2752,2.978983251491655
2753,2.4671497366284094
2754,2.626221863042396
2756,2.7561395098979937
2757,2.333310185910464
2758,2.0360104930161147
2759,2.6911059916412547
2760,3.526099514353358
2762,2.9322251651702835
2763,3.3582749726756984
2764,2.009314337309935
2765,2.2733389626250418
2766,3.182619192848385
2767,3.7933750765434344
2768,2.2802071376519226
2769,1.8663382042375645
2770,2.292477458161072
2771,3.4614983427166446
2772,1.8862204066272703
2773,1.514790909208467
